step,no_clipping,clip_0.1,clip_0.5,clip_1.0
406,3.8037381695101256,4.306504784291402,4.48830091356479,4.790129633728946
407,4.072261707716967,4.297275064287822,5.026473108545692,4.615249669335543
408,4.142038091244352,4.288068389765398,4.199852494964283,4.797702588708973
409,4.251277437651334,4.078884703182384,4.400534638306979,4.280308780384399
410,4.301449117486183,4.155015144889296,4.127031747716268,4.684738488830866
411,3.7416133179247293,4.112478040072163,4.77264513118455,4.80152587966598
412,3.6098353544707873,4.250726389189977,4.977076566260622,5.067047540986894
413,4.444458625423066,4.242378690430584,4.967271136738866,4.861408755612207
414,4.151958012843393,4.233309085434505,4.824674816118269,5.101193505262086
415,3.8188482803389205,4.024262126132005,4.3884475250976855,5.2568136211010925
416,4.4998924122445585,4.215237755979557,4.328429208299629,5.1589072116525925
417,4.060423879086701,4.200175560578767,3.9282936376787285,4.972018740772179
418,4.370707348999817,4.197256557656282,4.9186100131587365,4.823860636291038
419,4.028392423935686,4.188299617102906,4.54964399090846,4.515527852891116
420,4.617601868576149,3.9793650409337844,4.251728168761864,5.021236204747659
421,4.517242226564126,4.059705099695849,4.788121037910372,5.292692183263856
422,3.907235028518254,3.961562758523215,4.088287345340174,4.880940939569496
423,4.264701619617133,3.9526949410174432,4.492539978030712,5.343054145724829
424,4.158170888176119,4.143849265366585,4.309225173343382,4.299798211542364
425,4.36649699302945,4.13502567628514,4.54310142031081,4.400840015489832
426,3.6578015094981704,3.9262241186256452,4.322934340683585,4.993294709531121
427,4.144486553076335,4.007760354063499,3.897259859251117,4.805692401138139
428,4.247612520241943,4.108686877670808,4.345766603406785,5.110236861996022
429,3.3938988254139004,4.036874545264506,4.628331981037527,4.701183313390979
430,3.5579999992102045,3.9572986883154138,4.295510386554736,4.4351804368534244
431,3.292686112471825,3.882544881115852,4.527435878856567,4.621268946298313
432,3.815133206116024,4.043710384460428,3.9718919363921144,4.215341116462149
433,4.102738648569124,3.8652254912669424,4.268345331032414,4.326393964267292
434,4.329724974575939,3.856598216126073,4.079566508315271,4.94655463011196
435,3.892809299062476,4.047992482235274,4.48173320346161,4.906533262264735
436,4.350749600738721,4.03940823580868,4.257828899452666,4.743499209922623
437,3.4397395852754573,3.946343716250047,4.446169127914901,4.108200770999768
438,3.33438133767953,3.991026397337509,4.556248804282045,4.506954210729425
439,3.820378715299566,4.013783885467922,4.428232900001824,4.236951663364247
440,3.9439304716625876,3.9725869507538363,4.293517450966968,4.947412980513284
441,3.810591029018379,3.996807442515539,3.902975721237846,4.4093627040671475
442,3.1918761924078467,3.7991063386060513,4.192483871461721,4.248806273669307
443,3.7771028802300988,3.979915669925614,4.02429566068758,4.5735455200371495
444,3.4042487606004346,3.9677371207467336,4.071929384815812,4.362661195851885
445,3.988262691514653,3.921323728484716,4.05373677432713,4.989956285299881
446,3.8891322628249396,3.7547358447758032,3.8630903954608007,4.314540077534805
447,3.4890012099435292,3.9324712050490835,3.6480616604259097,4.1053896972426935
448,3.6086378710293863,3.7380539051550024,3.938634826355104,3.869483480749218
449,3.4368870825501534,3.7297441618991756,4.188130088605771,4.496345416216182
450,3.727720944401546,3.721455167055167,3.716724027313601,4.327250574142819
451,4.024961194990306,3.7131868688167327,4.1169650196654155,4.057430816654403
452,3.4346147503218663,3.90493921550698,4.6033658206447825,4.833167015443771
453,3.87348077384952,3.89671215557805,4.401410467689256,4.6668937272617725
454,3.555143927832181,3.888505637610792,4.578705787414464,4.448600092331527
455,3.4683338467080036,3.6803196103144407,4.1941536291051955,4.856732708915308
456,3.6660811101766724,3.793530147499568,4.418262186875277,4.636589071815231
457,3.3796320319128332,3.6640088232114185,3.8420357823621742,4.181388903910845
458,3.5161443863000366,3.655883961462275,3.857161015588015,4.1069209642877995
459,3.3149301483983025,3.6477793864984562,3.541722867792453,4.654546682746107
460,4.255785233665449,3.8396950476663436,4.388848105382276,4.518551319488844
461,3.6690407268060192,3.6316308944387905,4.486405021281917,4.441078323848599
462,3.440657716636357,3.8235868764148155,3.8496797323333656,4.126741101980286
463,3.706902741180345,3.8155629433192804,3.9307941328369167,4.55363479165382
464,3.6011633939188044,3.8075590450025745,3.7721893556013706,4.135184505651079
465,3.56074356272857,3.5995751314403077,4.104533952290638,4.321845334728141
466,3.803476630339495,3.791611152732997,4.318629045950087,4.777155188307854
467,3.83869060625512,3.7836670591057473,3.4725821225650217,4.135475681146071
468,3.444519068371692,3.5757428009079475,4.086867913113012,3.8525065180639615
469,3.4231744578192997,3.767838328612958,3.8725103914982304,3.9993397584542105
470,3.5056742877347054,3.7599535928178027,3.9810270941582258,4.604117404262525
471,2.8899026155233005,3.5838456662568334,4.0762250619406615,4.372994099146834
472,4.207572730691515,3.544243133731539,3.8736053929805982,4.248681649606949
473,5.7275981007847765,3.5364173122500095,3.890550457189061,4.125409872818305
474,4.050952109037502,3.72861103088686,3.849045424219438,4.414562126250497
475,3.4751168752436796,3.62102908654005,4.195905316358137,4.0050617692356445
476,3.7151797295837707,3.713056893480382,4.022061892771994,4.342354839393228
477,3.6279916544254562,3.5053089402236433,3.9542533301898435,4.022163559030988
478,4.450703784358,3.497580332657857,3.498457979675887,3.963149634603198
479,3.855353868017825,3.6898710224792017,3.7578556110822516,4.032131443057439
480,3.4735668416777914,3.482180961504462,4.1327370791359765,4.101708309001237
481,3.217759536124511,3.474510101670732,3.8661728070722803,4.190657051185456
482,3.0149860990551915,3.577066618356782,4.044471435522452,4.26694073269229
483,3.55047614348018,3.592637574326429,4.338380757992015,3.187324463264015
484,3.2550675707135825,3.497884264680004,4.1417518944914065,3.936072185834618
485,3.0478510603381035,3.6440177166817542,3.8499273918490693,4.051961614654075
486,3.273128277667695,3.6364421457992617,3.66051340617578,4.612038783111043
487,3.1352272559647334,3.628885490190033,3.3056608227539575,3.8276292059442225
488,3.9584441597619118,3.4213477026249453,3.747016359422301,4.191600988518145
489,3.7094220604111108,3.428582206614162,3.6916193979138487,4.582425252912282
490,3.4351852108403427,3.6063285433000343,3.8984445618774735,3.731201844898211
491,3.874225474677221,3.598847077670418,3.727094888218829,4.234483247371577
492,3.4461362691028796,3.391384292344766,3.6691028366584155,3.8668293819899566
493,3.1572423285041156,3.5839401406806464,3.257190347792854,3.947362983996343
494,3.8652848468594128,3.376514576152086,3.4671920373013476,3.849083898228224
495,3.56275884874195,3.483188022967395,3.884189731440375,3.861745810239097
496,3.0826683330925695,3.5617190229783167,4.233226397329557,4.8891842596405555
497,3.3295150062424184,3.354348941860851,3.6960206555105644,4.317276693222501
498,3.1167236052922753,3.3469972629338565,3.81569331151071,4.385812256105105
499,2.9573796299747346,3.539663940249316,3.995184951276281,4.194261505167791
500,3.6429012328613934,3.332348927973939,3.4582845846020165,3.556180525801694
501,3.9307192866399356,3.325052180388875,3.8037279369344192,4.147960544495668
502,2.9311882100987936,3.5177736518894265,3.4636872985693423,4.342789063045647
503,3.5125312582471397,3.3105132969847677,3.9374518675112693,3.756348742476229
504,3.141347494261156,3.3324800741343665,3.7156152058829943,4.293446318145583
505,3.18332015601192,3.4960469265641554,3.7519390924498937,4.206650188325818
506,3.1446747841335725,3.4888408206333383,3.41985267832018,4.542483567130381
507,3.0561485607303895,3.4616982263556415,3.8589900786810034,3.8530800462071153
508,3.322872706167246,3.2744825421394737,4.1391478395621775,3.6406961666578392
509,3.0520191609954526,3.4673302798371393,3.329061106882179,3.853076602290753
510,3.375446729948025,3.323076071828428,3.521812948141224,4.383842916605975
511,3.2722612001192513,3.4530792856130725,3.6855481384998194,3.396277395292202
512,3.2086885904720184,3.2459804646225803,3.8443321685838807,3.31593489080902
513,3.00116165483774,3.284128676205361,3.4329099432084003,3.9549354878197462
514,3.0934744371492346,3.231835953046129,3.093156419951708,3.787030215751434
515,3.4862155776074575,3.314287891055055,3.993314879094912,3.9138362197843826
516,3.4029829871848376,3.2177619875154737,3.806130449862519,4.1868429284477875
517,2.9525680829286545,3.210751349495584,3.0704181220050417,3.7292307838062078
518,3.2687783349432236,3.3813565605373617,3.380605870112035,3.3248726226981606
519,3.457555885897665,3.3606044766211487,4.025808452632939,4.4919121658233365
520,2.7244963460037144,3.3898242889469286,3.9821886489114986,3.5712130301765184
521,3.38152120275404,3.182883407940861,3.821956466347749,3.544504637444442
522,3.0129382227722448,3.375959857465119,3.48006415531364,4.185186424663978
523,3.376134104742153,3.3690535942474895,3.550346180224379,3.730598668684591
524,2.969222816884113,3.362164575123806,3.4787428786937173,3.8188237210057983
525,2.649998857092483,3.1552927570376754,3.849081771001674,3.974593221968301
526,2.696480501027417,3.29324714172157,3.2404648336830695,4.146766809803838
527,3.19246524114525,3.341600552289772,3.2541038363962573,3.7136095006216703
528,3.249269770174948,3.2369336201240557,3.791570697675158,4.261609225364493
529,2.8933879906039186,3.127976637697946,3.4678428392952974,3.1568796191418476
530,3.3496073285224783,3.269337069899095,3.8873727566143352,4.017571680153042
531,2.6529367976561984,3.3144206726636245,3.2650784358764118,3.5298131121989664
532,3.1249486734040444,3.107668065258204,3.442816366196416,4.185408530580284
533,2.774864079568297,3.1009323182869744,3.1752619379935516,3.808416071045604
534,2.936030922219639,3.294213389651493,3.446948734443386,3.5560265058695237
535,3.139230618412997,3.281224700498406,2.9939480376202408,3.9488655483281767
536,2.860332676218074,3.280825819519325,3.2840123280970968,4.010104527126087
537,2.996552056682309,3.074157094350282,2.992234432467947,3.9268707007990993
538,3.4072849213640883,3.2675050201717513,3.6241137564171093,3.4175676224297886
539,2.9258241601315333,3.2608695554082474,3.6237576950152217,3.573464928099548
540,3.3431102400784574,3.1116066975059296,2.901642867104807,3.7096612766142676
541,2.747017638056796,3.2476482883431634,3.7946883875496615,3.6907377375498798
542,3.238414197892842,3.2410624034086224,3.887420238970083,3.9202911760534125
543,3.5055029024941016,3.2344929626226664,3.394137463947307,3.0831684098040952
544,2.325114419497372,3.0279399249262697,3.1809342684217214,3.7802274398087214
545,2.8211306874401574,3.2214032493629263,3.8662191904894305,3.5852447105665686
546,3.226928398034939,3.095476313568637,2.9634968863781017,3.413017926941746
547,2.986516601167918,3.1302410507250866,3.358205178739627,3.434170227046099
548,3.1524133575393956,3.1238500847390713,3.3990632368703806,3.5849222152782136
549,2.8535292997536876,3.0503464562443243,3.741741627481002,2.6416698269221204
550,3.0543728942893345,3.188963877208414,3.439157246390248,3.423688278419492
551,2.97537969219184,3.05740913211089,3.1747009803538755,3.363754987977469
552,3.3661201490955075,2.9761012412095162,3.032008772540935,3.778777599513865
553,3.085830175043786,2.9696940004944907,3.207907768184924,3.36974670171095
554,3.1045187965395216,3.116911172918443,3.0014835894251144,3.5393514574492064
555,2.8734246291893952,3.1569274734066584,3.311034086864154,4.0590682511297524
556,2.8444711790949344,3.150568107243016,3.1205694969902047,3.8872091115246454
557,2.8547664844759892,2.944224619638313,2.8347759969171378,3.852122148969286
558,3.0966660063857767,3.1378969709457336,3.652707136551988,3.42403470728349
559,2.8458469318494606,3.1110177149108442,3.120054746676382,3.729480415101543
560,3.052902096484989,3.1252890322043863,2.882125561865078,3.4889942271631993
561,3.582432654648495,2.973494333282792,3.2053159162140874,3.4929469348627546
562,3.2150079755587706,3.1127439758198485,3.2695490907724873,3.6673102805590805
563,2.849736989802327,3.1064949304417326,2.742298454397947,3.357954782816935
564,3.3017970081835544,3.1002614881650583,3.335070414825537,3.977620329174206
565,2.8129142606727413,3.094043610030791,2.9147232892300483,3.474365205215667
566,2.3178187739340683,3.087841257177173,3.722181747936167,3.7006155312628084
567,2.620764685979169,2.8871283714812455,3.37269779080285,3.944508838882457
568,2.355902592662608,2.875482972349772,3.088884188834607,3.8100643351369903
569,2.80565082060787,3.0691092162339273,2.978665021307084,3.0706501081771576
570,2.9106101458402867,3.06318632472509,3.1641027830226762,3.619570327003071
571,3.4020106238159444,2.890244808503045,3.3728245956216827,3.7341111344982254
572,2.9911674345667945,3.0509510068862964,3.1747499061057405,3.7392659735732794
573,2.821383812914502,3.0448562509883046,3.110677726571821,3.1305483156342038
574,3.129975314501917,2.8387767129498074,3.1867800914069258,3.2602737970710467
575,2.2118675982522156,2.832712354773673,2.9815713306789533,3.748617299867984
576,2.9399619542537874,2.884550620886041,3.053243567450428,3.2146049929806675
577,3.094621348846574,3.0129128269508527,2.6496979697485328,3.3461253318172863
578,2.413884891824683,2.814609980869808,3.4353247113702094,3.901715661520953
579,3.1947006875363244,3.0086059640657306,3.226371256128199,3.407549594373658
580,2.9472518031863006,3.002616938556736,2.8982364158217453,3.196811215775419
581,2.715259573782109,2.908476981383618,3.6238305427475845,3.1445299304839476
582,3.0238381988433987,2.7906837117917433,3.143508947030381,3.500620165689372
583,3.5093837749423376,2.7847394359530395,2.800150437768562,2.99386669857806
584,2.876922623815137,2.963112777328082,3.3616202484684847,3.3126345075881805
585,2.891030267658989,2.772895373604266,3.217634965898556,3.479846070619672
586,2.6729716449112284,2.9669955130687677,3.210231901895898,3.762680843892262
587,2.550056869320268,2.8136642304512036,2.9577845167801993,3.5662766403026454
588,3.048355596830512,2.9552399489045835,3.214329054187373,3.1448862868460328
589,2.53668874615242,2.949384171803582,2.99433779625126,3.705742467979212
590,2.8092571416180423,2.789108295087014,3.2333484329911997,3.255490213278426
591,2.6387777116277213,2.8058153438110067,2.560282440222982,2.9677790281738847
592,2.920070831562045,2.9319044215148904,2.923852533328184,3.2800398528261114
593,2.870791680968017,2.9261069103695716,3.547762354320126,3.7562824196020297
594,3.0762853900420573,2.7203238748999814,2.8114055108210665,3.3676001031371023
595,2.6063630008946843,2.7145552789621306,2.8541532233582636,3.3149980639602656
596,2.6727640748063757,2.708801086502275,2.894710809398834,3.7956353598841206
597,2.454470161301282,2.9030612615566938,2.6584673628729787,2.8683126771268403
598,2.6091980692825194,2.89733576825146,2.5167346520358884,2.9053035225505917
599,2.850076982033284,2.8916245708022252,2.9413995979747276,2.7995102596537444
600,2.9583981864779036,2.685927633513984,3.0451895888572253,3.389356377725174
601,2.449080717237753,2.6802449207808614,2.9825518253785495,3.3208243155237858
602,2.9810547143511923,2.8745763970858844,2.9487266635670784,3.727028436167326
603,3.121320795877524,2.6689220270007596,2.9990046433147595,3.3305978490242776
604,2.833130250560892,2.663281775185658,3.28686219901839,3.1296725876687477
605,3.2666226715997584,2.8011747301768,2.916808464836808,3.2448391752622383
606,2.4659450887465453,2.8520434854471697,2.7956652601991983,3.273010443711428
607,2.3191970961481787,2.709828237648053,2.877515212389339,2.7295838265714742
608,2.153502794850864,2.6408612469125905,3.129634784401395,4.037642136727045
609,3.1304711948495,2.6874823897870286,3.3734317551059947,3.3739507871138676
610,2.8725202655585464,2.6297347800253754,2.7553885037668087,3.2744551747895714
611,2.654101435951913,2.6241923739695507,2.96753465705622,3.3894813999536337
612,2.749347261056017,2.6186638066232724,3.033399573056866,3.4112513019680666
613,2.3223033283918344,2.8131490434329742,2.628171644820835,3.1497740054468872
614,3.388282505582469,2.8041516123443198,2.926137753031039,2.996095953164695
615,2.6879436013937736,2.7525787335272756,2.4743928142786977,3.3588479020579576
616,2.6766294526512473,2.596687234555175,2.4081921156967576,3.288286469283171
617,2.856188167733779,2.636776395534754,3.012327920988265,2.923182786950183
618,2.7774214817501663,2.585781086473735,2.7812681610528327,3.5854531380851618
619,2.6949577831767675,2.733891426576506,2.951255955768697,3.241356701968529
620,2.385337401633837,2.7749293330327793,2.879359218991669,3.3659214946012055
621,2.758620673287905,2.5695237694700483,2.585978168162678,3.558192465680503
622,3.1765011753522217,2.564131702937906,2.8595069184613817,3.140839238041104
623,3.0102466998621,2.7574851333489576,2.497352363112711,3.2230304253139623
624,3.9265295206474136,2.7533879262478003,3.2787884906088323,3.3646410259610118
625,2.4427491685816225,2.5480361489411973,2.448934155204087,2.8978783206731578
626,2.293998685655255,2.542697734367486,2.791232563615538,3.1252716569331955
627,2.5479233839324156,2.5373726491615565,2.531543929544367,3.140455927950117
628,2.597169297256813,2.6630922988340404,3.009623357935464,2.809724622779227
629,2.903514645550054,2.726762333808945,2.733353497625196,3.7855996646126866
630,2.0623361378970806,2.7046845759371596,2.6714830636063165,2.661902599126111
631,3.023771897431249,2.6095212438698123,3.077357945267838,2.6884569908055305
632,2.5123486124751375,2.707570694919907,2.824555257756984,3.465969151169675
633,2.4265437149707214,2.602372595489466,2.9650621733312326,3.2795095183848995
634,2.2458466185899226,2.5004674897913324,2.510027943329531,2.7515840721573337
635,2.047903634065009,2.695247848337235,2.377351616008962,3.235419467280196
636,2.7862072925307086,2.6577696966225033,2.825344117688388,3.487462474309754
637,2.5561597345734217,2.5901316068853357,2.6919268722101712,3.0319182960211846
638,2.1420970151031247,2.4796669907259496,2.9699242152641685,3.8145492120529036
639,2.1354952758045327,2.67449928557209,2.7524482623672144,2.5116041456479303
640,2.4182297701595155,2.669344483545485,2.8323842997115984,3.230905252093595
641,3.0146305285952555,2.464202552428606,2.278301719126909,3.366667386076426
642,2.4310181436932394,2.6590734600843673,3.259785104012553,3.278077829404359
643,2.052936696864493,2.4539571744559234,2.7049949455703084,2.9433487813662156
644,2.4251532215256617,2.4488536635664735,2.958039845928349,2.911518924298389
645,2.4120681207610506,2.443762895519059,2.492446209787999,3.1259057813485995
646,1.6798407115257248,2.43868483849636,2.8302003455142186,3.2314143912854565
647,2.467652187849075,2.633619460760507,2.341481283527437,3.1614708082500114
648,2.409706631773543,2.4285667306528693,2.8625060413976624,3.2868017562413923
649,2.682907611987036,2.4235266165938705,2.6146580474815613,2.663193855931592
650,3.023803580525544,2.418499087082779,2.724785578426805,2.894608808713238
651,2.8021696173913084,2.487663202860253,2.920012328418709,2.6750353505952513
652,2.3786291341026446,2.4633855180129136,2.335463222029919,2.83532105669707
653,2.1224458469934655,2.405482828052377,2.4944964623937245,3.2498506110834513
654,3.2215316539667826,2.3985141872516613,2.8316733686170372,2.971823631807758
655,2.462421521101582,2.39354911071518,3.189121589986959,3.7156449380216134
656,2.4439792104828033,2.588596431367098,2.642355764801367,2.9857824176476186
657,2.427719452546559,2.3836561182531515,2.855793511924696,2.939855938589393
658,2.489551056167974,2.5736356369572135,2.6410467497738352,2.9480056293572052
659,2.381998216909949,2.3738124672968746,3.1678369745358452,2.7190250007265773
660,2.2484004841434704,2.5232278907630166,2.1625489948282954,2.8872479197357714
661,2.2516461526813734,2.564017911754561,2.6856605319596474,3.237181010197683
662,2.401094575989847,2.5591389681957395,2.1643494026914927,2.927295868903907
663,2.2431217909753745,2.354272206761814,2.1467641445470544,2.6493411478135633
664,2.187536066212056,2.5265772881422874,2.730767397052071,2.6041423750746557
665,2.4285713317149216,2.3723755563164355,2.6781558285923253,2.7409101485890695
666,2.315413414593564,2.442108766824635,2.5456461564791417,2.8924469261070485
667,2.838380617229377,2.337243059423111,2.5940427657081018,3.222695225428363
668,1.5871797138695645,2.3808195077496004,3.1207177220262152,2.4568181952550305
669,2.7052224131448335,2.4889537706417095,2.5380948519154747,2.757376545715087
670,2.7469073525688588,2.3205434307159614,2.76342728267655,2.890991159614008
671,1.7463878691159151,2.315773037615127,2.4104359868380314,2.2919741963172013
672,2.2609334821699947,2.3110145556019814,2.6886835089456906,2.5864082275829974
673,2.247653970530671,2.3062679549359966,2.5235247508456644,2.626936914474434
674,1.9321908111443626,2.301533205950903,2.466733206696761,2.586542071316501
675,2.11646899279578,2.444649031095742,3.084795398980347,2.8773436623941455
676,2.012022486290144,2.2920991447284904,2.932870252878184,2.766066405065332
677,2.8662691462900853,2.4873997735282587,2.615670808809068,2.6421197851352876
678,2.616695808221417,2.393126260708491,2.0695915193048964,2.9315795362984045
679,2.712874570747397,2.278036203094133,2.456246079498294,3.3146120659928546
680,2.543336859740317,2.4733719453378935,3.059518764580081,3.283979243655341
681,1.9835583251665745,2.4687193336623783,2.4853027421930056,2.209897096219391
682,2.160367781869743,2.2640783389887487,2.88046151954514,2.954390289254952
683,2.459997596124036,2.4594489323107736,2.977086471117007,2.722415286287641
684,1.9420195835036371,2.2548310846946453,2.6052128935451355,2.8169361142650717
685,2.518041457756424,2.379525880303303,2.282009632014733,2.645485404382885
686,2.2275395876836814,2.2456299512737443,2.029600927844234,2.794841237523507
687,2.1826974910310595,2.241046607961857,2.729907069208219,2.799594698776732
688,2.50394946957598,2.236474708697231,2.275300826179361,2.5751082477332417
689,2.4194694100198118,2.294795541023029,2.5676545937977076,2.4745182355412454
690,2.17344066798326,2.227365128083564,2.1349574676250738,2.6034679164889356
691,2.6250806957147796,2.2228273897996154,2.4254386680349955,2.8030158849836355
692,1.948525101418809,2.218300981692754,2.510244226138972,2.907111822143813
693,2.4531982070567246,2.3945743012471348,2.5758373517840796,2.9781057231701786
694,2.441932380253915,2.2958141338839066,2.155955546944016,2.5685453965160057
695,2.166733573977418,2.3595397650668115,2.8446305409771826,2.7966703771167594
696,2.3530439128426037,2.2003080862933677,2.301655971367374,2.994995584989952
697,1.875487403683484,2.3958379061310566,1.975903624258983,3.0506642404621283
698,2.5236579954301788,2.191378887461471,2.4383878526458806,2.6780900113622734
699,2.1866185771217412,2.386931002415731,2.47661073256804,2.6242275441836815
700,2.0809225283487396,2.3824942231945405,2.5096902079064245,2.7426245915562593
701,2.5481032795824534,2.3780685220680144,2.8653802841200493,2.335168372328442
702,2.017769315754336,2.212896603256058,2.3810450141881225,2.616804054189944
703,1.8022167518021446,2.1692502435254366,2.4113447674717023,2.893082088395394
704,1.753459886173334,2.364857610995115,2.1115381876836277,2.8571225047097166
705,2.3979558739630793,2.160475946330575,2.6839342282816956,2.578303184962098
706,1.8277390591005247,2.156105222146398,2.488347370557782,2.7195568981454414
707,2.7340317949144683,2.151745411125542,2.302344576162826,2.4017171462957845
708,1.5787510658889778,2.3473964860191763,1.923662877079504,2.8550435103724205
709,2.7080137924933876,2.343058419646504,2.8523082287235404,2.6155458275667094
710,2.258139735155487,2.1387311848945956,2.046013955157355,2.5510159584848004
711,2.161588767143019,2.1413224431027484,2.232279567963639,2.520206090016948
712,2.02290574664327,2.130109102139674,2.512522973277352,2.6047896071531884
713,2.3019116188630884,2.1258142002486164,2.0414204844282082,2.484241647989373
714,2.1666801992744045,2.3215300222018964,1.9477147375261021,2.8110076428029998
715,2.504771487372981,2.117256541223385,1.8911590150448272,2.489952042916775
716,2.2038699912690185,2.312993730603815,2.6028609522091384,3.0814112648127026
717,2.210523434027391,2.308741563700605,2.2184203227298145,3.0380826377510077
718,2.052190859804174,2.304500013937697,2.8774019758151637,2.3260663812056452
719,2.140042837202692,2.100269054805392,2.0745326570616514,2.6094631100115984
720,2.2453294128834833,2.15106644413645,2.0918524634087756,2.38838967225818
721,1.6358110535016253,2.091838802724585,2.194129837342854,2.480639616601752
722,1.740288939139835,2.08763945708698,2.432159418890251,3.1744217192192976
723,2.363617068110189,2.2834505967014422,2.213640622258119,2.47649398274931
724,2.1878009994654226,2.279272195387581,2.5338951690304983,2.671917452755677
725,2.0772601236337804,2.075104227030376,2.052124119996946,2.7213425376499845
726,2.1339092638215877,2.070946665580009,1.9267394767530925,2.2538660889373916
727,2.2285877322474317,2.1214097189819525,1.836744542702824,2.292647222443955
728,1.9583296052459986,2.0626626595255835,1.8322832602726882,2.182502299784133
729,1.882720507032699,2.2585361631464607,2.172412411276215,2.2736630894147383
730,2.1709300178270725,2.0544199701237233,2.2330999917095786,1.6796026967621671
731,1.8146392007656393,2.091696949378045,2.1295350292102087,2.6931559610982667
732,2.226611504466069,2.046218391306762,2.687570984683049,3.141220965678894
733,1.5893552660351622,2.0421329542526445,2.6785524449196063,2.5645026384787752
734,2.4048817088788734,2.1359442223906373,2.205307623215948,2.0904813634152344
735,2.2339289086288154,2.069309783612594,1.8013646302953932,2.317746681815899
736,2.1649831813633695,2.0299377462905905,2.1269801547596114,2.368146059775549
737,2.3790160795114668,2.025892960014369,2.112683244585476,2.1957751080293626
738,2.579895542235251,2.2177156743092943,2.0911380411027083,2.7543586421943203
739,2.380618529558282,2.2178336602538997,2.0746225898886537,2.734647025376011
740,1.5201093937367824,2.15578526625074,2.083569960732462,2.1402104576182337
741,1.6845725535270124,2.2098145564186775,2.1593277231331673,2.6996590855915197
742,1.8770838534408438,2.0058200152845385,2.080320039779836,2.9354791111726364
743,2.068450303328632,2.1491638798188206,2.329182039679598,3.0435150474873263
744,2.21202400982071,1.9978608297535723,2.3705095488194288,3.3276351713417562
745,1.8351162046929905,1.9938961356118106,1.9849297573481866,2.192809423533877
746,2.104992128192194,1.9899413408260522,2.635177906536088,3.3060206465374455
747,1.8184796503712743,2.1859964206788165,1.955585292532814,2.347851519540089
748,1.8577812772537292,2.1820613505143402,1.7600200958218442,2.2717443051674224
749,1.6153900099047713,2.1510375223547427,2.355360594264677,2.5429877192144392
750,1.7565796946160135,1.9742206618182703,1.9916821949699113,2.2656412019112375
751,1.6242152009448512,2.011430798865965,2.329080082119943,2.555377941349659
752,1.733139081675639,2.1569290813907362,1.7284911633257227,2.0350581127614156
753,2.338183608376855,2.1151937596559724,2.6420369587788737,2.3548835026543733
754,1.7334709276447229,1.9586564061801917,2.421807676135857,2.8076233834616704
755,2.804214227966483,1.954789600685571,1.7658066046178917,2.400281142788972
756,2.1587134586279753,2.031709120886368,1.7681567600461938,2.455340442058415
757,2.0623968473135834,2.147084930409224,2.7076406112256337,2.550912793661339
758,1.7456760164096394,1.9432470174732837,1.9822877144610165,2.7550185093521025
759,2.209523049446416,1.9907814946922358,1.949117639566304,1.9027486890916325
760,1.8229948443550186,2.0785145470345636,1.695254811448986,2.570180646222851
761,2.0285545912661607,2.1317906798100035,2.085913349879341,2.3099002344745334
762,2.756251787702042,2.1279909547458318,2.1187331843928185,2.435863080059236
763,1.9556925370728688,2.124200717130069,2.397609486720136,2.6993976593170292
764,2.3255858638403275,1.9204199432737172,1.7591607240947449,2.0187086437219963
765,1.7661535524102014,1.916648609546927,1.7187310902705815,2.0687344435046344
766,1.9629217787125308,1.912886692378852,2.3060489488807248,1.7874730031198012
767,2.5009795713352565,2.109134168257496,2.4687323400771835,2.1989395742443913
768,1.7779795039671713,2.1053910137295717,1.6913308780984868,2.758413248877847
769,2.506143592301383,2.101657205400351,2.483104153282458,2.3187146733407245
770,2.171083149198916,2.097932719933519,2.1658958778645476,1.9484716135782925
771,1.786375196693515,2.0942175340510314,2.4781683541303687,2.2004346519816402
772,2.1412043065528934,1.8905116245329618,2.125564074864576,1.8954198707562977
773,2.2396241468658284,1.9477968801512797,1.6426435931755905,1.9998735438540227
774,2.1307856769005786,2.083127542000128,2.0930767423641505,2.4497368989616177
775,1.4695691750473958,1.8794493228348232,2.452743395717367,1.9766019113256303
776,1.7188983450295687,2.0757802877325697,1.862619641829618,2.6582376888934256
777,1.8591957953756133,1.8755119674142684,2.010407033972936,2.298805576000177
778,1.907542204650915,2.0684696780485474,2.070019405653728,2.3415250912404724
779,2.11250364669211,1.8648280577754444,1.6189322191695972,2.228050530629919
780,1.9760510161451121,2.0611955301824385,2.6150147874516496,2.53914321060128
781,1.5185849988244402,1.85757207256622,1.8406944331120656,2.537973934058068
782,2.029704122243129,1.8539576622801668,2.2589298733773138,2.3992900259032597
783,2.0952857988147584,2.0159124894574876,2.0773107419081103,2.4639688220478284
784,2.076521343589762,2.0467558933946592,2.476728347039303,2.2266741500764122
785,2.2293013645135678,1.8431684897841247,2.2173906982603238,2.4487414782893318
786,2.1517355125228246,1.8395900434813166,2.0212374713176766,2.1805073067476424
787,2.035813368985133,1.9084671028204478,1.8198107519824787,2.278340700908643
788,1.873518848712915,1.9062293347603652,2.323380628780202,2.191089149770722
789,1.392798215087672,2.0289082250453188,1.5801951446567166,2.1321382323752047
790,2.016498588169328,2.0253653848781434,2.2701415607552753,2.0584022075989257
791,1.946454728452101,1.904006836367483,1.7428498390670228,2.401285137921467
792,1.9621660242675403,2.0183062205711066,2.4444467090068134,2.650012621574753
